Nr.,ZSK1,ZSK2,ZSK3,Vola4,Vola5,Vola6,Verlust7,Verlust8,MR9,MR10,MR11,MR12,MR13,MR14,MR15,MR16,MR17,MR18,MR19,MR20,EM,SCR,Quote
3300,0.2185632586479187,0.5725017786026001,0.7279103398323059,0.04751229286193848,0.41872352361679077,0.2525385618209839,0.09624725580215454,0.9671597480773926,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1752995405.1205916,469876976.91803247,3.7307539871790576
3301,0.7620813250541687,0.5044475793838501,0.2445729374885559,0.5600244998931885,0.6936869025230408,0.9901484251022339,0.19591766595840454,0.7306485176086426,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1025968553.6368005,493819818.3677607,2.077617210722666
3302,0.6476556658744812,0.9258495569229126,0.7459920048713684,0.758892297744751,0.9877085089683533,0.4362086057662964,0.873362123966217,0.6514401435852051,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1274422218.5541809,440359742.00861657,2.894047972553413
3303,0.7963373064994812,0.7298046350479126,0.5841267704963684,0.494488000869751,0.03092139959335327,0.5565699338912964,0.762278139591217,0.23469209671020508,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1231013188.180899,396581668.81752396,3.104059730878069
3304,0.1922876238822937,0.2450786828994751,0.9289296269416809,0.7882044315338135,0.16539710760116577,0.10626780986785889,0.25380951166152954,0.3382229804992676,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1416713276.045724,755305055.9464467,1.8756835597644577
3305,0.3568536639213562,0.5170055627822876,0.8162739872932434,0.016796350479125977,0.8077463507652283,0.1948450803756714,0.941202700138092,0.4166684150695801,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1677994594.567978,448421489.89311254,3.7420030760968905
3306,0.5778314471244812,0.6353222131729126,0.11757403612136841,0.14414620399475098,0.33194679021835327,0.9034937620162964,0.971506655216217,0.8570065498352051,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1306723232.5329354,391867525.7639178,3.3346045452109654
3307,0.2159082293510437,0.3617168664932251,0.016515076160430908,0.21294808387756348,0.8286661505699158,0.3039606809616089,0.09823089838027954,0.4924588203430176,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,0,0.6,1412287238.5107791,856593305.0516287,1.6487255155766802
3308,0.3149377703666687,0.9708782434463501,0.4702809453010559,0.007900476455688477,0.9750589728355408,0.2710322141647339,0.9782662987709045,0.5086026191711426,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1675997290.1864433,440551121.61624753,3.8043196531601624
3309,0.1026269793510437,0.7015606164932251,0.9969838261604309,0.2715418338775635,0.6528849005699158,0.8313044309616089,0.5161996483802795,0.23855257034301758,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,780439224.9355514,1062232652.7449048,0.7347159051445333
3310,0.7526056170463562,0.5797497034072876,0.8780415654182434,0.08149361610412598,0.8636545538902283,0.2771204710006714,0.944376528263092,0.6571469306945801,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1358129460.2513351,425856499.509789,3.1891716148860056
3311,0.5501672625541687,0.1401897668838501,0.3373463749885559,0.2817041873931885,0.5286478400230408,0.4852656126022339,0.7105661034584045,0.18670320510864258,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,0.1399999999999999,1,0.6,1295899227.313022,394349863.0072901,3.2861662926178457
3312,0.2160608172416687,0.017509102821350098,0.08038836717605591,0.9275782108306885,0.9660257697105408,0.04813182353973389,0.39696747064590454,0.002499103546142578,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,552477839.4353107,1238276154.4385688,0.4461669050598836
3313,0.5786554217338562,0.9766002893447876,0.06248980760574341,0.403148889541626,0.27368873357772827,0.9220179319381714,0.38468414545059204,0.21122407913208008,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1191805095.3516412,504167950.91321343,2.3639049114345556
3314,0.7159692645072937,0.9240337610244751,0.1420643925666809,0.3988001346588135,0.5836099982261658,0.10162913799285889,0.5177255272865295,0.7964749336242676,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1356631343.126482,426226669.3057573,3.1828870430284857
3315,0.9703943133354187,0.1920086145401001,0.2443898320198059,0.3730738162994385,0.8170389533042908,0.9325922727584839,0.43108612298965454,0.8376431465148926,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,808949469.2609371,363023567.07711965,2.228366262207672
3316,0.4647333025932312,0.1621166467666626,0.9746907353401184,0.260296106338501,0.9209970831871033,0.3238428831100464,0.14795929193496704,0.015148639678955078,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1162603490.8815494,858571432.5779103,1.3541138765714174
3317,0.5692560076713562,0.3797985315322876,0.7278950810432434,0.781933069229126,0.012336194515228271,0.08107554912567139,0.782511293888092,0.3927426338195801,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1400735902.5930707,431630128.25716734,3.245222728656479
3318,0.4096643328666687,0.6866985559463501,0.3228200078010559,0.4502832889556885,0.6479105353355408,0.2524775266647339,0.03393036127090454,0.3416104316711426,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.2855,0.37999999999999995,1.0,1,0.6,1192206451.8533862,666213830.5480983,1.7895252202623149
3319,0.8688470721244812,0.7622753381729126,0.7367146611213684,0.286724328994751,0.9042124152183533,0.1866968870162964,0.12189728021621704,0.4058346748352051,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1129942143.738341,411877409.1089711,2.7433943176994937
3320,0.9687311053276062,0.2438732385635376,0.9481709599494934,0.683605432510376,0.6198191046714783,0.3211268186569214,0.874857485294342,0.6782040596008301,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,913073504.2047509,380954065.73393613,2.3968073485333394
3321,0.3260003924369812,0.5158153772354126,0.10109454393386841,0.318584680557251,0.43363136053085327,0.7234400510787964,0.13666778802871704,0.4865231513977051,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1142292177.5798345,774980887.7648455,1.4739617397202744
3322,0.2981836199760437,0.3648906946182251,0.2569935917854309,0.7415125370025635,0.49297279119491577,0.5610407590866089,0.5769906640052795,0.3061795234680176,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1077834528.2273748,779078926.6223848,1.3834728310521935
3323,0.4001886248588562,0.7620006799697876,0.9562886357307434,0.971752405166626,0.8178781867027283,0.5394495725631714,0.782389223575592,0.2681088447570801,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1161977015.084338,588504921.444911,1.974455901288684
3324,0.7446405291557312,0.9473949670791626,0.7438557744026184,0.577800989151001,0.09348243474960327,0.4313868284225464,0.950327455997467,0.23304414749145508,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1297911422.8378077,404348346.23211396,3.209884335950143
3325,0.3095971941947937,0.018149971961975098,0.2347157597541809,0.9958460330963135,0.16747230291366577,0.2250422239303589,0.5224862694740295,0.6571927070617676,0.7500000000000003,0.3000000000000003,0.8000000000000009,0.39999999999999997,0.33333333333333326,0.5555555555555555,0.3,0.071,0.7799999999999999,0.6200000000000001,0,0.9,1200592311.2492867,557520430.710722,2.1534498919058134
3326,0.9735223650932312,0.6357494592666626,0.5537922978401184,0.522991418838501,0.13291114568710327,0.6881006956100464,0.05518585443496704,0.2934689521789551,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,802789007.0957125,362099848.5941046,2.217037676797258
3327,0.3405877947807312,0.4095531702041626,0.6073811650276184,0.23722481727600098,0.36521095037460327,0.8662012815475464,0.895884096622467,0.6463742256164551,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1220703824.9732587,529862323.07750875,2.303813220542373
3328,0.9638482928276062,0.2585216760635376,0.9042256474494934,0.815441370010376,0.22431129217147827,0.5076502561569214,0.31528717279434204,0.3569149971008301,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,859957018.8166766,360705639.3207653,2.3840964073532023
3329,0.4129754900932312,0.3173900842666626,0.5088704228401184,0.657757043838501,0.7286142706871033,0.9009913206100464,0.41651397943496704,0.20948457717895508,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,750421368.6191449,855751272.1644559,0.8769152825459441
3330,0.4708215594291687,0.1282268762588501,0.12323504686355591,0.6740381717681885,0.10164588689804077,0.5162714719772339,0.36754852533340454,0.9657559394836426,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1441892187.5005898,472363133.16555643,3.0525078827335737
3331,0.1264001727104187,0.4739910364151001,0.1484425663948059,0.4109156131744385,0.45351356267929077,0.7731684446334839,0.6593576073646545,0.9028286933898926,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,803371543.6462791,888229459.9413134,0.9044639700414339
3332,0.0754663348197937,0.9705425500869751,0.6275380253791809,0.06737923622131348,0.20287269353866577,0.3688410520553589,0.34108978509902954,0.4513821601867676,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1714458877.644602,594192664.0838916,2.885358539873432
3333,0.7336999773979187,0.5270916223526001,0.3641408085823059,0.6388208866119385,0.14479774236679077,0.5743159055709839,0.6309152245521545,0.8631558418273926,0.3999999999999999,0.3000000000000003,0.10000000000000012,0.5000000000000001,1.0,0.4444444444444444,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1293857555.0613744,432983705.976174,2.9882361326838756
3334,0.6550409197807312,0.4661937952041626,0.4374592900276184,0.746990442276001,0.8359140753746033,0.4540919065475464,0.13221222162246704,0.9373898506164551,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1267392383.4876842,486891501.2077929,2.603028355072465
3335,0.1938135027885437,0.8030010461807251,0.5676625370979309,0.9345057010650635,0.5389932990074158,0.5479792356491089,0.24117523431777954,0.4386258125305176,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,890549441.9429289,984873643.3442262,0.9042271036099503
3336,0.4957391619682312,0.8190990686416626,0.7537434697151184,0.673137903213501,0.43247169256210327,0.5394190549850464,0.25123077630996704,0.4553341865539551,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1307976987.626937,498701238.25107145,2.6227666733172117
3337,0.1288720965385437,0.4978252649307251,0.9831898808479309,0.18792366981506348,0.27873939275741577,0.8287409543991089,0.8988900780677795,0.9654812812805176,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1192982483.5525913,752072883.7408928,1.5862591370381098
3338,0.2086450457572937,0.9460064172744751,0.5761464238166809,0.5965540409088135,0.49034827947616577,0.8814142942428589,0.6783700585365295,0.8145413398742676,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1035044984.7109697,812652086.2068169,1.2736631115317836
3339,0.3772699236869812,0.8620067834854126,0.5625203251838684,0.434307336807251,0.5864633917808533,0.7649439573287964,0.512156069278717,0.8600583076477051,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1330178701.2186852,547631240.947254,2.428967892550899
3340,0.4098779559135437,0.4048076868057251,0.012242615222930908,0.8507654666900635,0.04021400213241577,0.2943171262741089,0.25216156244277954,0.6556668281555176,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1382274184.6487012,614420333.1543345,2.249720769415832
3341,0.7833825945854187,0.2530437707901001,0.5612843632698059,0.9223902225494385,0.6690897345542908,0.8764399290084839,0.09954315423965454,0.3322720527648926,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,862363648.5619422,530961117.94844806,1.6241559304643294
3342,0.3781549334526062,0.2656017541885376,0.1329854130744934,0.379162073135376,0.7831491827964783,0.08113658428192139,0.844828188419342,0.018291950225830078,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1538601769.9613783,642707310.904809,2.393938490905481
3343,0.3906518816947937,0.7749859094619751,0.9642079472541809,0.8073694705963135,0.7329019904136658,0.5287531614303589,0.6113534569740295,0.3905911445617676,0.44999999999999996,0.44999999999999996,0.8999999999999999,0.09999999999999996,0.33333333333333326,0.22222222222222215,0.35,0.898,0.3,0.08000000000000007,0,0.9,1265614926.6136518,636724952.8782963,1.987694876559301
3344,0.8960534930229187,0.2900310754776001,0.3253224492073059,0.0052759647369384766,0.29543250799179077,0.3724116086959839,0.48662811517715454,0.5460171699523926,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1132818487.552548,413093820.89927655,2.742278945462028
3345,0.5916101336479187,0.4533611536026001,0.08533221483230591,0.9752466678619385,0.6355203986167908,0.6021479368209839,0.04741913080215454,0.11364412307739258,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,734181688.1360031,782736649.7685744,0.9379676911168947
3346,0.7814752459526062,0.0556408166885376,0.7628682255744934,0.489513635635376,0.45209449529647827,0.07430064678192139,0.865336000919342,0.9567685127258301,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1360544409.9528854,442091077.2779592,3.077520628396352
3347,0.7095300555229187,0.8496013879776001,0.6466115117073059,0.04140877723693848,0.18703407049179077,0.6976069211959839,0.5110421776771545,0.4727749824523926,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1311687357.3187659,391136574.94174635,3.3535277479845016
3348,0.5768091082572937,0.8415142297744751,0.8896229863166809,0.6561243534088135,0.31163734197616577,0.4175471067428589,0.06997162103652954,0.6397366523742676,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1298842231.7280102,491253742.5358081,2.6439335098466676
3349,0.4877893328666687,0.4523235559463501,0.025945007801055908,0.3409082889556885,0.9760355353355408,0.2681025266647339,0.9870553612709045,0.4822354316711426,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1551427008.1848464,466884849.6755188,3.322932858633292
3350,0.1904718279838562,0.6411510705947876,0.5688374638557434,0.384105920791626,0.8308176398277283,0.7506312131881714,0.39884430170059204,0.6687436103820801,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,984121959.0758873,843924643.9176067,1.1661253953996018
3351,0.6112634539604187,0.5194011926651001,0.5122120976448059,0.8196070194244385,0.7274393439292908,0.4513911008834839,0.12468963861465454,0.006832599639892578,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,794651833.8920398,720347189.9463551,1.1031511540306254
